fusion_lon,bike_id,type,rental_uris,lon,fusion_lat,is_disabled,lat,name,is_reserved
0,2e72eb94095f289b84a4292d8369579b,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.73846183333333,0,0,41.91028683333333,2e72eb94095f289b84a4292d8369579b,0
0,eae84b0adb74939e62d832a5b21cb2be,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.811675787,0,0,41.952236891,eae84b0adb74939e62d832a5b21cb2be,0
0,2282942cb5c0dae6f4949c59ccfaf3d5,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.765372038,0,0,41.997524977,2282942cb5c0dae6f4949c59ccfaf3d5,0
0,f3ea6008741d7de1b82ede66e4e1b7e7,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.78443633333333,0,0,41.93295033333333,f3ea6008741d7de1b82ede66e4e1b7e7,0
0,88ee7ea95ec7ca3b5579d8a0261289c1,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.707463741,0,0,41.975612998,88ee7ea95ec7ca3b5579d8a0261289c1,0
0,2ed6af8b00f1464da4a27b8b3dc9e110,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65882666666667,0,0,41.89177633333333,2ed6af8b00f1464da4a27b8b3dc9e110,0
0,36ef81927227b824405d0ded9a11fa5c,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.73100383333333,0,0,41.845902833333334,36ef81927227b824405d0ded9a11fa5c,0
0,15c9a0e4f8dd440061a32dbf8b23da62,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.798197627,0,0,41.93824935,15c9a0e4f8dd440061a32dbf8b23da62,0
0,300fd7fcbd7056dcead777e62aa7a032,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.72676683333333,0,0,41.953718,300fd7fcbd7056dcead777e62aa7a032,0
0,ed9a007a805535db66be26caa816bbdf,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.688944221,0,0,42.05249393,ed9a007a805535db66be26caa816bbdf,0
0,ecc09956749d0aceeaf3f50f9d5ad872,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.68185716666666,0,0,41.928996166666664,ecc09956749d0aceeaf3f50f9d5ad872,0
0,ec2ffd02f813f10c30fba186ee3633bc,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.68688633333333,0,0,41.7656425,ec2ffd02f813f10c30fba186ee3633bc,0
0,eeaf71f30987f2492eb8dc41f727fb5e,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.62353733333333,0,0,41.8896075,eeaf71f30987f2492eb8dc41f727fb5e,0
0,0a2594d4e8857c4bc51b02d93ce1c9b9,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65523383333333,0,0,41.890615333333336,0a2594d4e8857c4bc51b02d93ce1c9b9,0
0,dacdcabd07f78d732c5c8903ea19db59,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.634758,0,0,41.7256565,dacdcabd07f78d732c5c8903ea19db59,0
0,7b143d6bb2db0dd0fe67667972a43988,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.725778,0,0,41.9298615,7b143d6bb2db0dd0fe67667972a43988,0
0,f8011bb3c28068daadeb7b31ff76b4b2,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.619069457,0,0,41.792302251,f8011bb3c28068daadeb7b31ff76b4b2,0
0,e21e48fe069dd4f5f5076a5bb97fb8a9,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.670395255,0,0,41.825060368,e21e48fe069dd4f5f5076a5bb97fb8a9,0
0,5fd2776845d7c47613fe85c2e4d4d267,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.700919032,0,0,42.064396501,5fd2776845d7c47613fe85c2e4d4d267,0
0,0ca9ce4c2dd0fbcfad31c8ca3fdd9933,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.66014216666667,0,0,41.98010033333333,0ca9ce4c2dd0fbcfad31c8ca3fdd9933,0
0,7444f2175a43e7f52d21623f0be40973,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.7528135,0,0,41.974267166666664,7444f2175a43e7f52d21623f0be40973,0
0,fe152d51ab10cc27eeadb00c50142276,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65133966666667,0,0,41.901916166666666,fe152d51ab10cc27eeadb00c50142276,0
0,ba7eba81e7b93d48ca04f6f4f41a6cc1,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.638412,0,0,41.918358833333336,ba7eba81e7b93d48ca04f6f4f41a6cc1,0
0,b48f3ec8316caa985d6bdf30afa19405,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.649197817,0,0,41.894312024,b48f3ec8316caa985d6bdf30afa19405,0
0,e61b6397a481bf7121b455c42d8dc4aa,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.75531101199999,0,0,41.909169316,e61b6397a481bf7121b455c42d8dc4aa,0
0,56b8ef6ee3a491d336c76a4650005a23,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.72160399,0,0,41.847816467,56b8ef6ee3a491d336c76a4650005a23,0
0,f649a85f9e01e2cbdd5059956c1859ac,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.728595138,0,0,41.983963132,f649a85f9e01e2cbdd5059956c1859ac,0
0,9d7c3709ac7fa817df4dde1049d8439a,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.588556,0,0,41.79965283333333,9d7c3709ac7fa817df4dde1049d8439a,0
0,0e9205edd0e1616b7aa00913ff991fbd,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.637463,0,0,41.93462783333333,0e9205edd0e1616b7aa00913ff991fbd,0
0,98e084f8a5b2c0414d17d3c72d63d4db,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6431445,0,0,41.86965816666667,98e084f8a5b2c0414d17d3c72d63d4db,0
0,4402f0326ae5466e65e2d6e41d1d450d,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.74180162,0,0,41.800426364,4402f0326ae5466e65e2d6e41d1d450d,0
0,e3ebce5153d99a6cce1a075dde6b3163,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.659053326,0,0,41.968224049,e3ebce5153d99a6cce1a075dde6b3163,0
0,8cc28a174ee92d6a7bf68e335ff8dc83,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.731414914,0,0,41.913674355,8cc28a174ee92d6a7bf68e335ff8dc83,0
0,b8f7b3f3ae87d797134140854e5b0cca,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.648099,0,0,41.77065666666667,b8f7b3f3ae87d797134140854e5b0cca,0
0,ee0b0648fb26544348c41fca567f2095,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.68199483333333,0,0,41.979964,ee0b0648fb26544348c41fca567f2095,0
0,fe309550b9a3d41213d28e9dd7d2e374,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.730947375,0,0,41.939892292,fe309550b9a3d41213d28e9dd7d2e374,0
0,f14dd203b072a1dccd10bc6b11c35408,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.738722444,0,0,41.972859383,f14dd203b072a1dccd10bc6b11c35408,0
0,7e6a4e296e6f3e46fd4a4ba6bf094a72,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.64569483333334,0,0,41.952957,7e6a4e296e6f3e46fd4a4ba6bf094a72,0
0,b9986e6fc1ef44c6c104ef398ccbd509,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.716123104,0,0,41.938870072,b9986e6fc1ef44c6c104ef398ccbd509,0
0,61e56918a6003f1f603d5f31a048d9a3,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.633110523,0,0,41.942393541,61e56918a6003f1f603d5f31a048d9a3,0
0,e392f9af3f38908c3d4e09dfad0fad72,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.710718036,0,0,41.891328216,e392f9af3f38908c3d4e09dfad0fad72,0
0,76eb8bdd44610eafc601542a4cb65e78,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.67113116666667,0,0,41.811574666666665,76eb8bdd44610eafc601542a4cb65e78,0
0,16c22b3495290829e4b99d140329a9ef,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.779541731,0,0,41.977324605,16c22b3495290829e4b99d140329a9ef,0
0,3ab6b62b30e6297f3323c704adff2b31,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.69803983333334,0,0,41.9418775,3ab6b62b30e6297f3323c704adff2b31,0
0,fbfd150ed20a62df50432f363e7fa3cf,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.67601566666667,0,0,41.90516183333333,fbfd150ed20a62df50432f363e7fa3cf,0
0,e1b3226c6b6ce0094a61b33f565add3a,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.719942212,0,0,41.888617873,e1b3226c6b6ce0094a61b33f565add3a,0
0,899f350af4899135721261de6bcf677a,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.671175241,0,0,41.976064682,899f350af4899135721261de6bcf677a,0
0,1daed49b3f3b61cbceaf1fdcac92cbf8,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.628030539,0,0,41.89922595,1daed49b3f3b61cbceaf1fdcac92cbf8,0
0,d50ac85b221362e65caf159d7dafcc5e,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.753950834,0,0,41.923285246,d50ac85b221362e65caf159d7dafcc5e,0
0,62bc6cf20757f774a2fc25f5ddfdd018,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.61759566666667,0,0,41.8841945,62bc6cf20757f774a2fc25f5ddfdd018,0
0,10eeeaeb5b5fc56886ffb6857e382dd0,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.77440866666667,0,0,41.87648933333333,10eeeaeb5b5fc56886ffb6857e382dd0,0
0,89eb0bc72ccbef4c6832db1a91ee1a50,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.66435916666667,0,0,41.91449133333333,89eb0bc72ccbef4c6832db1a91ee1a50,0
0,0b6a4b59ddf0e2967580bfa353216432,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.707048297,0,0,41.976276755,0b6a4b59ddf0e2967580bfa353216432,0
0,c6de8095ee39293de9513ff5b0419498,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6624615,0,0,41.96656216666667,c6de8095ee39293de9513ff5b0419498,0
0,62a68678dc850132b25d0dd962f72266,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.72902833333333,0,0,41.961126,62a68678dc850132b25d0dd962f72266,0
0,1a91e647a709706503cc08c3d11fd3c9,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.722915649,0,0,41.915369987,1a91e647a709706503cc08c3d11fd3c9,0
0,7a966497e68d5135ec7ce92f0a59b57f,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.582841754,0,0,41.779919386,7a966497e68d5135ec7ce92f0a59b57f,0
0,877cc3c86531f1797fc506d9d7f93b92,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.729391932,0,0,41.970169306,877cc3c86531f1797fc506d9d7f93b92,0
0,084742b5caee09084c47fcd78e1d4015,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.720579624,0,0,41.791574359,084742b5caee09084c47fcd78e1d4015,0
0,e6e2337ab2af4e743247c4fa36d4d945,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.671165586,0,0,41.969671488,e6e2337ab2af4e743247c4fa36d4d945,0
0,9cd9cd0f70e01f11b78b232ec9a79164,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.694167,0,0,41.976853,9cd9cd0f70e01f11b78b232ec9a79164,0
0,66f2de7d9e24a341d2e857af3c684bab,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6289305,0,0,41.77101733333333,66f2de7d9e24a341d2e857af3c684bab,0
0,8cef089c6f17dbf469166463340b8274,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.649391294,0,0,41.86241734,8cef089c6f17dbf469166463340b8274,0
0,f8493f8b49efb31aebe1a91c649866fc,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.67710533333333,0,0,41.910225833333335,f8493f8b49efb31aebe1a91c649866fc,0
0,77c73cfa3976a74cf9d7dcb314ded0d8,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.67974083333333,0,0,41.68720416666667,77c73cfa3976a74cf9d7dcb314ded0d8,0
0,77d02d641e7da7f02899c42ec9adb3f9,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.66752866666667,0,0,41.735640333333336,77d02d641e7da7f02899c42ec9adb3f9,0
0,2a070b1d45c626919da644d38dffd916,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.645154357,0,0,41.834348798,2a070b1d45c626919da644d38dffd916,0
0,da28276bbd775d9b5ef8ea625562e734,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65902716666666,0,0,41.86062,da28276bbd775d9b5ef8ea625562e734,0
0,b64fd64167b98dab7b3e0bfed4544453,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65544766666666,0,0,41.86947466666667,b64fd64167b98dab7b3e0bfed4544453,0
0,29cfafeace0f1497f7c790a4a9d45803,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.621902227,0,0,41.838722467,29cfafeace0f1497f7c790a4a9d45803,0
0,e7cc00df96e4fbfa5d731606268a2c16,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.68190983333334,0,0,41.97978616666666,e7cc00df96e4fbfa5d731606268a2c16,0
0,21a8c7e290b93c82d91c4082bc02d374,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.69641866666667,0,0,42.01432283333333,21a8c7e290b93c82d91c4082bc02d374,0
0,2faaa923bdc05b30215b450755866c00,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.5947215,0,0,41.778428,2faaa923bdc05b30215b450755866c00,0
0,5c0803a7982792240fccb9934206ea2a,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.700114,0,0,41.806291333333334,5c0803a7982792240fccb9934206ea2a,0
0,209c754d3834adb8804e7f3f8e24427d,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.771724582,0,0,41.869254112,209c754d3834adb8804e7f3f8e24427d,0
0,6a2a9e1e4c5c34c6e5ae749f21b6e196,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.730284929,0,0,41.782305121,6a2a9e1e4c5c34c6e5ae749f21b6e196,0
0,306cb63e1b44efc400779b59990523ef,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.69007466666666,0,0,41.990661333333335,306cb63e1b44efc400779b59990523ef,0
0,bfa0a64dfe11280c01b532584517dc62,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.712247968,0,0,41.859733462,bfa0a64dfe11280c01b532584517dc62,0
0,e0b225c2e77d4a4163ad7f1612e86984,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.576537848,0,0,41.72181344,e0b225c2e77d4a4163ad7f1612e86984,0
0,aab6258dab739fabe83d740d0566ea9c,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.699902892,0,0,41.950375676,aab6258dab739fabe83d740d0566ea9c,0
0,6e44a600cdb57d88f869253e7d38c1ae,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.725474,0,0,41.78358683333333,6e44a600cdb57d88f869253e7d38c1ae,0
0,21c1c39c09664781a7eecc7b3aa93b26,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65011916666667,0,0,41.89463966666667,21c1c39c09664781a7eecc7b3aa93b26,0
0,4391f1b52150a7fd29b3441360d6ad76,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.724315166,0,0,41.828976035,4391f1b52150a7fd29b3441360d6ad76,0
0,0c3a8eba1fe27a92ab307cbbffeced3f,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.64149266666666,0,0,41.782601666666665,0c3a8eba1fe27a92ab307cbbffeced3f,0
0,8802eda159a5933ba88360a9556cddae,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6687625,0,0,41.9324725,8802eda159a5933ba88360a9556cddae,0
0,92a835e0ff370521f3c317e826477a55,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.741001487,0,0,41.91689229,92a835e0ff370521f3c317e826477a55,0
0,8f469c537bd5ab1adcf15f26d298051e,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.72326166666667,0,0,41.80428083333334,8f469c537bd5ab1adcf15f26d298051e,0
0,c7d853c0764ac71c3eeb1580f597963a,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6457105,0,0,41.933586,c7d853c0764ac71c3eeb1580f597963a,0
0,a3aa15f7de7e41706bee0db3cd0e482e,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.62734083333334,0,0,41.86796233333333,a3aa15f7de7e41706bee0db3cd0e482e,0
0,495d8275ada45a12d4706b4797142f9a,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65372169,0,0,41.706428885,495d8275ada45a12d4706b4797142f9a,0
0,4429fad926ebf6c04768a50d59f96329,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.76667416666666,0,0,41.94417216666667,4429fad926ebf6c04768a50d59f96329,0
0,39ab9b0f60746dac06b7b36f37519052,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.777790904,0,0,41.910885692,39ab9b0f60746dac06b7b36f37519052,0
0,ce9332ac12b8e3f30e38068f5ed0d829,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.62248083333333,0,0,41.851336,ce9332ac12b8e3f30e38068f5ed0d829,0
0,de04d4fd46cd6020b90d5c3b6ab6ab3e,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.70879466666666,0,0,41.915949166666664,de04d4fd46cd6020b90d5c3b6ab6ab3e,0
0,15a97f085194e1cf646a2d4bb7d67191,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.65250383333333,0,0,41.897460833333334,15a97f085194e1cf646a2d4bb7d67191,0
0,5c565e315e12d01f604fa4a237de5850,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.61758783333333,0,0,41.831071333333334,5c565e315e12d01f604fa4a237de5850,0
0,ad7844fe2484d7b6db52cc0f32d4a06b,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.722664952,0,0,41.899644971,ad7844fe2484d7b6db52cc0f32d4a06b,0
0,691e9b34804de9eb61435e7c306759f9,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.756983995,0,0,41.796516895,691e9b34804de9eb61435e7c306759f9,0
0,c2cc9df39c30a0f586320e074f0ba7ef,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.644497395,0,0,41.940544128,c2cc9df39c30a0f586320e074f0ba7ef,0
0,56ef18b5a92b5f0f5dff07dc20608381,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.806579232,0,0,41.941690326,56ef18b5a92b5f0f5dff07dc20608381,0
0,1a91f191088f794e2424de64a81e4ab1,electric_scooter,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6765345,0,0,41.880098,1a91f191088f794e2424de64a81e4ab1,0
0,9199a2d7fdf1d3a56e69500d424896e9,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6910915,0,0,41.944492,9199a2d7fdf1d3a56e69500d424896e9,0
0,452136d1746573fdf8a8e1ee10b762e5,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.62074244,0,0,41.697332263,452136d1746573fdf8a8e1ee10b762e5,0
0,ddcb36784cddb36b2f7849daadc76d1b,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.6255095,0,0,41.826412166666664,ddcb36784cddb36b2f7849daadc76d1b,0
0,dba7c740fdc82d38d924166ef0ec354e,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.76051,0,0,41.92673816666667,dba7c740fdc82d38d924166ef0ec354e,0
0,29033e54410caa644bfe670ad881b16e,electric_bike,"{'android': 'https://chi.lft.to/lastmile_qr_scan', 'ios': 'https://chi.lft.to/lastmile_qr_scan'}",-87.713712096,0,0,41.892064095,29033e54410caa644bfe670ad881b16e,0
